"Data","Header","LogDistance","LogTime","LogLatitude","LogLongitude","LogOrigin","LogLatitude2","LogLongitude2","LogOrigin2","LogValidity","LogBottomDepth","SampleChannelDepthUpper","SampleChannelDepthLower","SamplePingAxisInterval","SamplePingAxisIntervalType","SamplePingAxisIntervalUnit","SampleSvThreshold","InstrumentID","CalibrationID","DataAcquisitionID","DataProcessingID","SamplePingAxisIntervalOrigin","DataSaCategory","EchoTypeID","DataType","DataUnit","DataValue","CruiseLocalID","Haul","HerringEchoIntegral","StickleEchoIntegral","HerringCrossSection","StickleCrossSection","HerringDensity","StickleDensity"
"Data","Record",751,"2022-10-09T18:47",59.03638,19.48886,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",455.1,"BIAS_2022_SWE",27,0.666989732127156,0.0230645812386853,0.00418458979166667,0.000805339895833333,72539.2552683569,13033.8643050387
"Data","Record",752,"2022-10-09T18:54",59.05305,19.49023,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",443.3,"BIAS_2022_SWE",27,0.666989732127156,0.0230645812386853,0.00418458979166667,0.000805339895833333,70658.4308074326,12695.917482803
"Data","Record",759,"2022-10-09T21:15",59.12103,19.6266,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",904.9,"BIAS_2022_SWE",26,0.919354131987903,0.0134740801837118,0.00495074355769231,0.000769449285714286,168040.122527299,15846.0023091999
"Data","Record",760,"2022-10-09T21:21",59.13684,19.61775,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",588.3,"BIAS_2022_SWE",26,0.919354131987903,0.0134740801837118,0.00495074355769231,0.000769449285714286,109247.435167212,10301.9153039035
"Data","Record",761,"2022-10-09T21:28",59.15248,19.60665,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",596.7,"BIAS_2022_SWE",26,0.919354131987903,0.0134740801837118,0.00495074355769231,0.000769449285714286,110807.316954403,10449.0104739745
"Data","Record",762,"2022-10-09T21:34",59.16809,19.59545,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",997.1,"BIAS_2022_SWE",26,0.919354131987903,0.0134740801837118,0.00495074355769231,0.000769449285714286,185161.68214385,17460.5469140272
"Data","Record",763,"2022-10-09T21:41",59.1837,19.5843,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",504.9,"BIAS_2022_SWE",26,0.919354131987903,0.0134740801837118,0.00495074355769231,0.000769449285714286,93760.0374229566,8841.47040105538
"Data","Record",764,"2022-10-09T21:47",59.19943,19.57364,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",322.2,"BIAS_2022_SWE",26,0.919354131987903,0.0134740801837118,0.00495074355769231,0.000769449285714286,59832.608551548,5642.15045201039
"Data","Record",765,"2022-10-09T21:53",59.21505,19.56274,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",439.7,"BIAS_2022_SWE",26,0.919354131987903,0.0134740801837118,0.00495074355769231,0.000769449285714286,81652.3835509487,7699.73170002783
"Data","Record",766,"2022-10-09T21:59",59.23063,19.55121,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",386.2,"BIAS_2022_SWE",26,0.919354131987903,0.0134740801837118,0.00495074355769231,0.000769449285714286,71717.4221682429,6762.87555731351
"Data","Record",767,"2022-10-09T22:05",59.2462,19.53973,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",413.9,"BIAS_2022_SWE",26,0.919354131987903,0.0134740801837118,0.00495074355769231,0.000769449285714286,76861.3180617186,7247.93939195251
"Data","Record",768,"2022-10-09T22:11",59.26191,19.52915,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",667.1,"BIAS_2022_SWE",26,0.919354131987903,0.0134740801837118,0.00495074355769231,0.000769449285714286,123880.611932768,11681.808089808
"Data","Record",769,"2022-10-09T22:18",59.27775,19.51909,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",841.7,"BIAS_2022_SWE",26,0.919354131987903,0.0134740801837118,0.00495074355769231,0.000769449285714286,156303.869080813,14739.286267713
"Data","Record",770,"2022-10-09T22:24",59.29346,19.50882,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",179.5,"BIAS_2022_SWE",26,0.919354131987903,0.0134740801837118,0.00495074355769231,0.000769449285714286,33333.1881905738,3143.28369377984
"Data","Record",771,"2022-10-09T22:31",59.3091,19.4974,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",475,"BIAS_2022_SWE",26,0.919354131987903,0.0134740801837118,0.00495074355769231,0.000769449285714286,88207.601061407,8317.88164092158
"Data","Record",772,"2022-10-09T22:37",59.32468,19.486,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",651.2,"BIAS_2022_SWE",26,0.919354131987903,0.0134740801837118,0.00495074355769231,0.000769449285714286,120927.97854987,11403.3779464592
"Data","Record",773,"2022-10-09T22:44",59.34052,19.47693,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",548.5,"BIAS_2022_SWE",29,0.71530008613438,0.017588486329057,0.0042660175,0.000731998214285714,91969.1720075474,13179.3829045084
"Data","Record",774,"2022-10-09T22:50",59.35709,19.47795,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",579.4,"BIAS_2022_SWE",29,0.71530008613438,0.017588486329057,0.0042660175,0.000731998214285714,97150.2976502698,13921.8495075153
"Data","Record",775,"2022-10-09T22:57",59.3634,19.50439,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",358.2,"BIAS_2022_SWE",29,0.71530008613438,0.017588486329057,0.0042660175,0.000731998214285714,60060.8157030146,8606.8458639834
"Data","Record",776,"2022-10-09T23:03",59.36343,19.53695,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",609.1,"BIAS_2022_SWE",29,0.71530008613438,0.017588486329057,0.0042660175,0.000731998214285714,102130.214530168,14635.4824560365
"Data","Record",777,"2022-10-09T23:10",59.3635,19.56956,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",866.2,"BIAS_2022_SWE",31,0.724324225999354,0.0167991666942644,0.00462516003472222,0.000709761640625,135651.445539294,20501.8662008251
"Data","Record",778,"2022-10-09T23:16",59.36342,19.60211,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",943.3,"BIAS_2022_SWE",31,0.724324225999354,0.0167991666942644,0.00462516003472222,0.000709761640625,147725.708355133,22326.7263764007
"Data","Record",779,"2022-10-09T23:22",59.36338,19.63463,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",801,"BIAS_2022_SWE",30,0.664487855229101,0.0225225945809173,0.0045240787890625,0.00086988625,117649.315331399,20739.0314070544
"Data","Record",780,"2022-10-09T23:29",59.36356,19.66729,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",1264.7,"BIAS_2022_SWE",30,0.664487855229101,0.0225225945809173,0.0045240787890625,0.00086988625,185756.665542598,32744.8851691657
"Data","Record",781,"2022-10-09T23:35",59.36385,19.69992,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",1302.1,"BIAS_2022_SWE",30,0.664487855229101,0.0225225945809173,0.0045240787890625,0.00086988625,191249.904485662,33713.2244633277
"Data","Record",782,"2022-10-09T23:41",59.36397,19.73251,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",1054.8,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,228492.065378385,25849.532473419
"Data","Record",783,"2022-10-09T23:47",59.36406,19.76504,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",1080,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,233950.920182647,26467.0980956508
"Data","Record",784,"2022-10-09T23:54",59.36423,19.79767,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",1268.5,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,274784.020603414,31086.5869762343
"Data","Record",790,"2022-10-10T01:56",59.33578,19.81745,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",2006,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,434542.172117027,49160.1840554403
"Data","Record",791,"2022-10-10T02:03",59.31976,19.81533,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",2272.8,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,492336.714251036,55698.5375479585
"Data","Record",792,"2022-10-10T02:11",59.30314,19.8157,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",606.6,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,131402.433502587,14865.6867637239
"Data","Record",793,"2022-10-10T02:18",59.2865,19.81491,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",520.5,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,112751.346254692,12755.670887765
"Data","Record",794,"2022-10-10T02:25",59.26987,19.81373,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",455.4,"BIAS_2022_SWE",30,0.664487855229101,0.0225225945809173,0.0045240787890625,0.00086988625,66888.2624243686,11790.9549347972
"Data","Record",795,"2022-10-10T02:33",59.25326,19.81241,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",592.9,"BIAS_2022_SWE",30,0.664487855229101,0.0225225945809173,0.0045240787890625,0.00086988625,87083.9938326925,15351.0258692167
"Data","Record",796,"2022-10-10T02:40",59.23666,19.81106,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",882.5,"BIAS_2022_SWE",30,0.664487855229101,0.0225225945809173,0.0045240787890625,0.00086988625,129619.876129788,22849.1825427285
"Data","Record",797,"2022-10-10T02:47",59.22002,19.80959,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",1000.9,"BIAS_2022_SWE",30,0.664487855229101,0.0225225945809173,0.0045240787890625,0.00086988625,147010.236847937,25914.7272600758
"Data","Record",798,"2022-10-10T02:55",59.20344,19.80852,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",633.6,"BIAS_2022_SWE",30,0.664487855229101,0.0225225945809173,0.0045240787890625,0.00086988625,93061.9303295564,16404.8068658048
"Data","Record",799,"2022-10-10T03:02",59.18675,19.80754,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",498.6,"BIAS_2022_SWE",30,0.664487855229101,0.0225225945809173,0.0045240787890625,0.00086988625,73233.3940377475,12909.4644938294
"Data","Record",800,"2022-10-10T03:10",59.1701,19.80736,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",853.3,"BIAS_2022_SWE",31,0.724324225999354,0.0167991666942644,0.00462516003472222,0.000709761640625,133631.238142091,20196.5394010206
"Data","Record",801,"2022-10-10T03:17",59.15347,19.80713,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",1060.3,"BIAS_2022_SWE",31,0.724324225999354,0.0167991666942644,0.00462516003472222,0.000709761640625,166048.519632087,25095.9694443949
"Data","Record",807,"2022-10-10T05:19",59.1251,19.82126,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",811.3,"BIAS_2022_SWE",31,0.724324225999354,0.0167991666942644,0.00462516003472222,0.000709761640625,127053.818709339,19202.4521458432
"Data","Record",808,"2022-10-10T05:27",59.11423,19.83775,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",1451.5,"BIAS_2022_SWE",31,0.724324225999354,0.0167991666942644,0.00462516003472222,0.000709761640625,227312.48349144,34355.1821640472
"Data","Record",809,"2022-10-10T05:34",59.09824,19.82899,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",740.9,"BIAS_2022_SWE",31,0.724324225999354,0.0167991666942644,0.00462516003472222,0.000709761640625,116028.810898249,17536.1725562126
"Data","Record",810,"2022-10-10T05:42",59.08212,19.82094,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",682.8,"BIAS_2022_SWE",29,0.71530008613438,0.017588486329057,0.0042660175,0.000731998214285714,114487.786046952,16406.349402367
"Data","Record",811,"2022-10-10T05:50",59.06599,19.813,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",822.6,"BIAS_2022_SWE",29,0.71530008613438,0.017588486329057,0.0042660175,0.000731998214285714,137928.606915968,19765.4701499518
"Data","Record",812,"2022-10-10T05:58",59.0502,19.81828,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",289.7,"BIAS_2022_SWE",29,0.71530008613438,0.017588486329057,0.0042660175,0.000731998214285714,48575.1488251349,6960.92475375765
"Data","Record",813,"2022-10-10T06:05",59.04113,19.8449,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",429.5,"BIAS_2022_SWE",29,0.71530008613438,0.017588486329057,0.0042660175,0.000731998214285714,72015.9696941506,10320.0455013425
"Data","Record",814,"2022-10-10T06:12",59.03439,19.87443,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",942,"BIAS_2022_SWE",29,0.71530008613438,0.017588486329057,0.0042660175,0.000731998214285714,157948.878816973,22634.4187712796
"Data","Record",815,"2022-10-10T06:19",59.02776,19.90398,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",832.4,"BIAS_2022_SWE",31,0.724324225999354,0.0167991666942644,0.00462516003472222,0.000709761640625,130358.188948174,19701.862647849
"Data","Record",816,"2022-10-10T06:26",59.02106,19.93349,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",357.6,"BIAS_2022_SWE",31,0.724324225999354,0.0167991666942644,0.00462516003472222,0.000709761640625,56002.0283131511,8463.94291551034
"Data","Record",817,"2022-10-10T06:33",59.01421,19.96286,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",826,"BIAS_2022_SWE",31,0.724324225999354,0.0167991666942644,0.00462516003472222,0.000709761640625,129355.915510802,19550.3826851553
"Data","Record",818,"2022-10-10T06:41",59.00586,19.99071,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",618.2,"BIAS_2022_SWE",30,0.664487855229101,0.0225225945809173,0.0045240787890625,0.00086988625,90800.0084118241,16006.0789211498
"Data","Record",819,"2022-10-10T06:48",58.99712,20.01814,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",240.9,"BIAS_2022_SWE",30,0.664487855229101,0.0225225945809173,0.0045240787890625,0.00086988625,35382.9214273834,6237.24427710288
"Data","Record",820,"2022-10-10T06:55",58.98843,20.04557,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",1135.5,"BIAS_2022_SWE",30,0.664487855229101,0.0225225945809173,0.0045240787890625,0.00086988625,166780.021921104,29399.7130620603
"Data","Record",821,"2022-10-10T07:02",58.97991,20.07324,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",585.7,"BIAS_2022_SWE",30,0.664487855229101,0.0225225945809173,0.0045240787890625,0.00086988625,86026.4718971294,15164.607609378
"Data","Record",822,"2022-10-10T07:10",58.97105,20.10054,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",286.7,"BIAS_2022_SWE",30,0.664487855229101,0.0225225945809173,0.0045240787890625,0.00086988625,42109.9359619378,7423.07154107677
"Data","Record",823,"2022-10-10T07:17",58.9619,20.12738,"start",NA,NA,NA,"V",NA,10,99,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",379.2,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,82142.7675307959,9292.89222025073
"Data","Record",831,"2022-10-10T10:11",58.91954,20.08422,"start",NA,NA,NA,"V",NA,10,158,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",118.4,"BIAS_2022_SWE",30,0.664487855229101,0.0225225945809173,0.0045240787890625,0.00086988625,17390.3607181494,3065.54471734737
"Data","Record",832,"2022-10-10T10:18",58.92035,20.11632,"start",NA,NA,NA,"V",NA,10,173,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",94,"BIAS_2022_SWE",30,0.664487855229101,0.0225225945809173,0.0045240787890625,0.00086988625,13806.5363809632,2433.79394789402
"Data","Record",833,"2022-10-10T10:25",58.92117,20.14847,"start",NA,NA,NA,"V",NA,10,174,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",183,"BIAS_2022_SWE",30,0.664487855229101,0.0225225945809173,0.0045240787890625,0.00086988625,26878.6825288965,4738.13077090007
"Data","Record",834,"2022-10-10T10:32",58.92178,20.18062,"start",NA,NA,NA,"V",NA,10,171,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",938.3,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,203255.692969794,22994.5167992122
"Data","Record",835,"2022-10-10T10:39",58.92252,20.21271,"start",NA,NA,NA,"V",NA,10,165,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",2522.7,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,546470.357726632,61822.7299684244
"Data","Record",836,"2022-10-10T10:46",58.91594,20.24124,"start",NA,NA,NA,"V",NA,10,176,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",331.5,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,71809.935222729,8123.92872102615
"Data","Record",837,"2022-10-10T10:53",58.90647,20.26763,"start",NA,NA,NA,"V",NA,10,167,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",244.4,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,52942.2267524434,5989.40627275654
"Data","Record",838,"2022-10-10T10:59",58.89684,20.29384,"start",NA,NA,NA,"V",NA,10,168,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",79.5,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,17221.3871801115,1948.27249870763
"Data","Record",839,"2022-10-10T11:06",58.88703,20.31977,"start",NA,NA,NA,"V",NA,10,173,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",491.6,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,106490.992927582,12047.4309479833
"Data","Record",840,"2022-10-10T11:13",58.87727,20.34584,"start",NA,NA,NA,"V",NA,10,181,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",165.2,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,35785.8259390493,4048.48574574214
"Data","Record",841,"2022-10-10T11:20",58.86767,20.37202,"start",NA,NA,NA,"V",NA,10,186,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",388.4,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,84135.6827767962,9518.35268550998
"Data","Record",842,"2022-10-10T11:27",58.85803,20.39814,"start",NA,NA,NA,"V",NA,10,175,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",520.1,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,112664.697765736,12745.8682588407
"Data","Record",843,"2022-10-10T11:34",58.8482,20.4241,"start",NA,NA,NA,"V",NA,10,180,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",434.3,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,94078.5968845587,10643.2043545751
"Data","Record",844,"2022-10-10T11:42",58.8385,20.45015,"start",NA,NA,NA,"V",NA,10,170,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",395.2,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,85608.7070890574,9684.99737722334
"Data","Record",845,"2022-10-10T11:49",58.82884,20.47624,"start",NA,NA,NA,"V",NA,10,160,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",442.8,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,95919.8772748851,10851.5102192168
"Data","Record",846,"2022-10-10T11:56",58.81936,20.50251,"start",NA,NA,NA,"V",NA,10,183,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",800.5,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,173405.288524267,19617.5111347856
"Data","Record",847,"2022-10-10T12:03",58.8102,20.52925,"start",NA,NA,NA,"V",NA,10,190,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",261.6,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,56668.1117775744,6410.91931650209
"Data","Record",848,"2022-10-10T12:10",58.80108,20.556,"start",NA,NA,NA,"V",NA,10,174,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",163,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,35309.2592497883,3994.57128665841
"Data","Record",849,"2022-10-10T12:17",58.78516,20.56238,"start",NA,NA,NA,"V",NA,10,180,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",277.1,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,60025.7407246402,6790.7711873193
"Data","Record",850,"2022-10-10T12:24",58.76856,20.56403,"start",NA,NA,NA,"V",NA,10,188,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",189.3,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,41006.3973986806,4639.09413843213
"Data","Record",851,"2022-10-10T12:32",58.75196,20.56541,"start",NA,NA,NA,"V",NA,10,182,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",654.7,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,141821.91429961,16044.4528918728
"Data","Record",852,"2022-10-10T12:39",58.73533,20.56664,"start",NA,NA,NA,"V",NA,10,167,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",254.1,"BIAS_2022_SWE",28,0.930491504067222,0.0197361203920019,0.00429547711805556,0.000805339895833333,55043.4526096394,6227.12002417118
