id,left,top,right,bottom,Area,OBJECTID,Ecoregion,Shape_Leng,Shape_Le_1,Shape_Area,fid,cat,x,y
"1232",17.36909,58.06423,17.46909,57.96423,65834781.867,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,58.014
"1233",17.36909,57.96423,17.46909,57.86423,66017272.964,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,57.914
"1234",17.36909,57.86423,17.46909,57.76423,66199552.880,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,57.814
"1235",17.36909,57.76423,17.46909,57.66423,66381621.066,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,57.714
"1236",17.36909,57.66423,17.46909,57.56423,66563476.974,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,57.614
"1237",17.36909,57.56423,17.46909,57.46423,66745120.058,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,57.514
"1238",17.36909,57.46423,17.46909,57.36423,66926549.772,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,57.414
"1239",17.36909,57.36423,17.46909,57.26423,67107765.570,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,57.314
"1240",17.36909,57.26423,17.46909,57.16423,67288766.909,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,57.214
"1241",17.36909,57.16423,17.46909,57.06423,67469553.245,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,57.114
"1242",17.36909,57.06423,17.46909,56.96423,67650124.036,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,57.014
"1243",17.36909,56.96423,17.46909,56.86423,67830478.741,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,56.914
"1244",17.36909,56.86423,17.46909,56.76423,68010616.820,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,56.814
"1245",17.36909,56.76423,17.46909,56.66423,68190537.732,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,56.714
"1246",17.36909,56.66423,17.46909,56.56423,68370240.940,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,56.614
"1247",17.36909,56.56423,17.46909,56.46423,68549725.907,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,56.514
"1248",17.36909,56.46423,17.46909,56.36423,68728992.094,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,56.414
"1249",17.36909,56.36423,17.46909,56.26423,68908038.968,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,56.314
"1250",17.36909,56.26423,17.46909,56.16423,69086865.992,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,56.214
"1251",17.36909,56.16423,17.46909,56.06423,69265472.634,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,56.114
"1252",17.36909,56.06423,17.46909,55.96423,69443858.359,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,56.014
"1253",17.36909,55.96423,17.46909,55.86423,69622022.638,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,55.914
"1254",17.36909,55.86423,17.46909,55.76423,69799964.938,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,55.814
"1255",17.36909,55.76423,17.46909,55.66423,69977684.729,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.419,55.714
"1272",17.46909,58.26423,17.56909,58.16423,65469168.330,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,58.214
"1273",17.46909,58.16423,17.56909,58.06423,65652080.139,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,58.114
"1274",17.46909,58.06423,17.56909,57.96423,65834781.867,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,58.014
"1275",17.46909,57.96423,17.56909,57.86423,66017272.964,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,57.914
"1276",17.46909,57.86423,17.56909,57.76423,66199552.880,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,57.814
"1277",17.46909,57.76423,17.56909,57.66423,66381621.066,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,57.714
"1278",17.46909,57.66423,17.56909,57.56423,66563476.974,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,57.614
"1279",17.46909,57.56423,17.56909,57.46423,66745120.058,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,57.514
"1280",17.46909,57.46423,17.56909,57.36423,66926549.772,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,57.414
"1281",17.46909,57.36423,17.56909,57.26423,67107765.570,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,57.314
"1282",17.46909,57.26423,17.56909,57.16423,67288766.909,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,57.214
"1283",17.46909,57.16423,17.56909,57.06423,67469553.245,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,57.114
"1284",17.46909,57.06423,17.56909,56.96423,67650124.036,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,57.014
"1285",17.46909,56.96423,17.56909,56.86423,67830478.741,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,56.914
"1286",17.46909,56.86423,17.56909,56.76423,68010616.820,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,56.814
"1287",17.46909,56.76423,17.56909,56.66423,68190537.732,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,56.714
"1288",17.46909,56.66423,17.56909,56.56423,68370240.940,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,56.614
"1289",17.46909,56.56423,17.56909,56.46423,68549725.907,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,56.514
"1290",17.46909,56.46423,17.56909,56.36423,68728992.094,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,56.414
"1291",17.46909,56.36423,17.56909,56.26423,68908038.968,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,56.314
"1292",17.46909,56.26423,17.56909,56.16423,69086865.992,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,56.214
"1293",17.46909,56.16423,17.56909,56.06423,69265472.634,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,56.114
"1294",17.46909,56.06423,17.56909,55.96423,69443858.359,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,56.014
"1295",17.46909,55.96423,17.56909,55.86423,69622022.638,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,55.914
"1296",17.46909,55.86423,17.56909,55.76423,69799964.938,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,55.814
"1297",17.46909,55.76423,17.56909,55.66423,69977684.729,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.519,55.714
"1313",17.56909,58.36423,17.66909,58.26423,65286046.991,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,58.314
"1314",17.56909,58.26423,17.66909,58.16423,65469168.330,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,58.214
"1315",17.56909,58.16423,17.66909,58.06423,65652080.139,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,58.114
"1316",17.56909,58.06423,17.66909,57.96423,65834781.867,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,58.014
"1317",17.56909,57.96423,17.66909,57.86423,66017272.964,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,57.914
"1318",17.56909,57.86423,17.66909,57.76423,66199552.880,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,57.814
"1319",17.56909,57.76423,17.66909,57.66423,66381621.066,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,57.714
"1320",17.56909,57.66423,17.66909,57.56423,66563476.974,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,57.614
"1321",17.56909,57.56423,17.66909,57.46423,66745120.058,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,57.514
"1322",17.56909,57.46423,17.66909,57.36423,66926549.772,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,57.414
"1323",17.56909,57.36423,17.66909,57.26423,67107765.570,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,57.314
"1324",17.56909,57.26423,17.66909,57.16423,67288766.909,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,57.214
"1325",17.56909,57.16423,17.66909,57.06423,67469553.245,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,57.114
"1326",17.56909,57.06423,17.66909,56.96423,67650124.036,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,57.014
"1327",17.56909,56.96423,17.66909,56.86423,67830478.741,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,56.914
"1328",17.56909,56.86423,17.66909,56.76423,68010616.820,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,56.814
"1329",17.56909,56.76423,17.66909,56.66423,68190537.732,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,56.714
"1330",17.56909,56.66423,17.66909,56.56423,68370240.940,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,56.614
"1331",17.56909,56.56423,17.66909,56.46423,68549725.907,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,56.514
"1332",17.56909,56.46423,17.66909,56.36423,68728992.094,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,56.414
"1333",17.56909,56.36423,17.66909,56.26423,68908038.968,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,56.314
"1334",17.56909,56.26423,17.66909,56.16423,69086865.992,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,56.214
"1335",17.56909,56.16423,17.66909,56.06423,69265472.634,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,56.114
"1336",17.56909,56.06423,17.66909,55.96423,69443858.359,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,56.014
"1337",17.56909,55.96423,17.66909,55.86423,69622022.638,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,55.914
"1338",17.56909,55.86423,17.66909,55.76423,69799964.938,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,55.814
"1339",17.56909,55.76423,17.66909,55.66423,69977684.729,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.619,55.714
"1354",17.66909,58.46423,17.76909,58.36423,65102716.676,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,58.414
"1355",17.66909,58.36423,17.76909,58.26423,65286046.991,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,58.314
"1356",17.66909,58.26423,17.76909,58.16423,65469168.330,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,58.214
"1357",17.66909,58.16423,17.76909,58.06423,65652080.139,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,58.114
"1358",17.66909,58.06423,17.76909,57.96423,65834781.867,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,58.014
"1359",17.66909,57.96423,17.76909,57.86423,66017272.964,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,57.914
"1360",17.66909,57.86423,17.76909,57.76423,66199552.880,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,57.814
"1361",17.66909,57.76423,17.76909,57.66423,66381621.066,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,57.714
"1362",17.66909,57.66423,17.76909,57.56423,66563476.974,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,57.614
"1363",17.66909,57.56423,17.76909,57.46423,66745120.058,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,57.514
"1364",17.66909,57.46423,17.76909,57.36423,66926549.772,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,57.414
"1365",17.66909,57.36423,17.76909,57.26423,67107765.570,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,57.314
"1366",17.66909,57.26423,17.76909,57.16423,67288766.909,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,57.214
"1367",17.66909,57.16423,17.76909,57.06423,67469553.245,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,57.114
"1368",17.66909,57.06423,17.76909,56.96423,67650124.036,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,57.014
"1369",17.66909,56.96423,17.76909,56.86423,67830478.741,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,56.914
"1370",17.66909,56.86423,17.76909,56.76423,68010616.820,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,56.814
"1371",17.66909,56.76423,17.76909,56.66423,68190537.732,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,56.714
"1372",17.66909,56.66423,17.76909,56.56423,68370240.940,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,56.614
"1373",17.66909,56.56423,17.76909,56.46423,68549725.907,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,56.514
"1374",17.66909,56.46423,17.76909,56.36423,68728992.094,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,56.414
"1375",17.66909,56.36423,17.76909,56.26423,68908038.968,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,56.314
"1376",17.66909,56.26423,17.76909,56.16423,69086865.992,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,56.214
"1377",17.66909,56.16423,17.76909,56.06423,69265472.634,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,56.114
"1378",17.66909,56.06423,17.76909,55.96423,69443858.359,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,56.014
"1379",17.66909,55.96423,17.76909,55.86423,69622022.638,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,55.914
"1380",17.66909,55.86423,17.76909,55.76423,69799964.938,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.719,55.814
"1395",17.76909,58.56423,17.86909,58.46423,64919177.936,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,58.514
"1396",17.76909,58.46423,17.86909,58.36423,65102716.676,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,58.414
"1397",17.76909,58.36423,17.86909,58.26423,65286046.991,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,58.314
"1398",17.76909,58.26423,17.86909,58.16423,65469168.330,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,58.214
"1399",17.76909,58.16423,17.86909,58.06423,65652080.139,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,58.114
"1400",17.76909,58.06423,17.86909,57.96423,65834781.867,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,58.014
"1401",17.76909,57.96423,17.86909,57.86423,66017272.964,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,57.914
"1402",17.76909,57.86423,17.86909,57.76423,66199552.880,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,57.814
"1403",17.76909,57.76423,17.86909,57.66423,66381621.066,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,57.714
"1404",17.76909,57.66423,17.86909,57.56423,66563476.974,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,57.614
"1405",17.76909,57.56423,17.86909,57.46423,66745120.058,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,57.514
"1406",17.76909,57.46423,17.86909,57.36423,66926549.772,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,57.414
"1407",17.76909,57.36423,17.86909,57.26423,67107765.570,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,57.314
"1408",17.76909,57.26423,17.86909,57.16423,67288766.909,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,57.214
"1409",17.76909,57.16423,17.86909,57.06423,67469553.245,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,57.114
"1410",17.76909,57.06423,17.86909,56.96423,67650124.036,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,57.014
"1411",17.76909,56.96423,17.86909,56.86423,67830478.741,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,56.914
"1412",17.76909,56.86423,17.86909,56.76423,68010616.820,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,56.814
"1413",17.76909,56.76423,17.86909,56.66423,68190537.732,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,56.714
"1414",17.76909,56.66423,17.86909,56.56423,68370240.940,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,56.614
"1415",17.76909,56.56423,17.86909,56.46423,68549725.907,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,56.514
"1416",17.76909,56.46423,17.86909,56.36423,68728992.094,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,56.414
"1417",17.76909,56.36423,17.86909,56.26423,68908038.968,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,56.314
"1418",17.76909,56.26423,17.86909,56.16423,69086865.992,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,56.214
"1419",17.76909,56.16423,17.86909,56.06423,69265472.634,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,56.114
"1420",17.76909,56.06423,17.86909,55.96423,69443858.359,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,56.014
"1421",17.76909,55.96423,17.86909,55.86423,69622022.638,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,55.914
"1422",17.76909,55.86423,17.86909,55.76423,69799964.938,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.819,55.814
"1437",17.86909,58.56423,17.96909,58.46423,64919177.936,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,58.514
"1438",17.86909,58.46423,17.96909,58.36423,65102716.676,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,58.414
"1439",17.86909,58.36423,17.96909,58.26423,65286046.991,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,58.314
"1440",17.86909,58.26423,17.96909,58.16423,65469168.330,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,58.214
"1441",17.86909,58.16423,17.96909,58.06423,65652080.139,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,58.114
"1442",17.86909,58.06423,17.96909,57.96423,65834781.867,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,58.014
"1443",17.86909,57.96423,17.96909,57.86423,66017272.964,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,57.914
"1444",17.86909,57.86423,17.96909,57.76423,66199552.880,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,57.814
"1445",17.86909,57.76423,17.96909,57.66423,66381621.066,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,57.714
"1446",17.86909,57.66423,17.96909,57.56423,66563476.974,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,57.614
"1447",17.86909,57.56423,17.96909,57.46423,66745120.058,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,57.514
"1448",17.86909,57.46423,17.96909,57.36423,66926549.772,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,57.414
"1449",17.86909,57.36423,17.96909,57.26423,67107765.570,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,57.314
"1450",17.86909,57.26423,17.96909,57.16423,67288766.909,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,57.214
"1451",17.86909,57.16423,17.96909,57.06423,67469553.245,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,57.114
"1452",17.86909,57.06423,17.96909,56.96423,67650124.036,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,57.014
"1453",17.86909,56.96423,17.96909,56.86423,67830478.741,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,56.914
"1454",17.86909,56.86423,17.96909,56.76423,68010616.820,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,56.814
"1455",17.86909,56.76423,17.96909,56.66423,68190537.732,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,56.714
"1456",17.86909,56.66423,17.96909,56.56423,68370240.940,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,56.614
"1457",17.86909,56.56423,17.96909,56.46423,68549725.907,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,56.514
"1458",17.86909,56.46423,17.96909,56.36423,68728992.094,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,56.414
"1459",17.86909,56.36423,17.96909,56.26423,68908038.968,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,56.314
"1460",17.86909,56.26423,17.96909,56.16423,69086865.992,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,56.214
"1461",17.86909,56.16423,17.96909,56.06423,69265472.634,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,56.114
"1462",17.86909,56.06423,17.96909,55.96423,69443858.359,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,56.014
"1463",17.86909,55.96423,17.96909,55.86423,69622022.638,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,55.914
"1464",17.86909,55.86423,17.96909,55.76423,69799964.938,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",17.919,55.814
"1478",17.96909,58.66423,18.06909,58.56423,64735431.327,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,58.614
"1479",17.96909,58.56423,18.06909,58.46423,64919177.936,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,58.514
"1480",17.96909,58.46423,18.06909,58.36423,65102716.676,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,58.414
"1481",17.96909,58.36423,18.06909,58.26423,65286046.991,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,58.314
"1482",17.96909,58.26423,18.06909,58.16423,65469168.330,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,58.214
"1483",17.96909,58.16423,18.06909,58.06423,65652080.139,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,58.114
"1484",17.96909,58.06423,18.06909,57.96423,65834781.867,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,58.014
"1485",17.96909,57.96423,18.06909,57.86423,66017272.964,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,57.914
"1486",17.96909,57.86423,18.06909,57.76423,66199552.880,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,57.814
"1487",17.96909,57.76423,18.06909,57.66423,66381621.066,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,57.714
"1488",17.96909,57.66423,18.06909,57.56423,66563476.974,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,57.614
"1489",17.96909,57.56423,18.06909,57.46423,66745120.058,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,57.514
"1490",17.96909,57.46423,18.06909,57.36423,66926549.772,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,57.414
"1491",17.96909,57.36423,18.06909,57.26423,67107765.570,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,57.314
"1492",17.96909,57.26423,18.06909,57.16423,67288766.909,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,57.214
"1493",17.96909,57.16423,18.06909,57.06423,67469553.245,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,57.114
"1494",17.96909,57.06423,18.06909,56.96423,67650124.036,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,57.014
"1495",17.96909,56.96423,18.06909,56.86423,67830478.741,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,56.914
"1496",17.96909,56.86423,18.06909,56.76423,68010616.820,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,56.814
"1497",17.96909,56.76423,18.06909,56.66423,68190537.732,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,56.714
"1498",17.96909,56.66423,18.06909,56.56423,68370240.940,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,56.614
"1499",17.96909,56.56423,18.06909,56.46423,68549725.907,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,56.514
"1500",17.96909,56.46423,18.06909,56.36423,68728992.094,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,56.414
"1501",17.96909,56.36423,18.06909,56.26423,68908038.968,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,56.314
"1502",17.96909,56.26423,18.06909,56.16423,69086865.992,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,56.214
