Instrument,Header,InstrumentFrequency,InstrumentTransducerLocation,InstrumentTransducerManufacturer,InstrumentTransducerModel,InstrumentTransducerSerial,InstrumentTransducerBeamType,InstrumentTransducerDepth,InstrumentTransducerOrientation,InstrumentTransducerPSI,InstrumentTransducerBeamAngleMajor,InstrumentTransducerBeamAngleMinor,InstrumentTransceiverManufacturer,InstrumentTransceiverModel,InstrumentTransceiverSerial,InstrumentTransceiverFirmware,InstrumentComments,InstrumentID
Instrument,Record,38,AB,Simrad,ES38-7,,S2,,elevation 0° azimuth 0° rotation 0°,,,,Simrad,WBT,,,,I1
Calibration,Header,CalibrationDate,CalibrationAcquisitionMethod,CalibrationProcessingMethod,CalibrationAccuracyEstimate,CalibrationReport,CalibrationComments,CalibrationID
Calibration,Record,2020-10-03,SS,EK80,0.06,,,C1
DataAcquisition,Header,DataAcquisitionSoftwareName,DataAcquisitionSoftwareVersion,DataAcquisitionStoredDataFormat,DataAcquisitionPingDutyCycle,DataAcquisitionComments,DataAcquisitionID
DataAcquisition,Record,EK80,,RAW,continuous pinging at 1 per second,,DA1
DataProcessing,Header,DataProcessingSoftwareName,DataProcessingSoftwareVersion,DataProcessingTriwaveCorrection,DataProcessingChannelID,DataProcessingBandwidth,DataProcessingFrequency,DataProcessingTransceiverPower,DataProcessingTransmitPulseLength,DataProcessingOnAxisGain,DataProcessingOnAxisGainUnit,DataProcessingSaCorrection,DataProcessingAbsorption,DataProcessingAbsorptionDescription,DataProcessingSoundSpeed,DataProcessingSoundSpeedDescription,DataProcessingTransducerPSI,DataProcessingComments,DataProcessingID
DataProcessing,Record,LSSS,2.12.0,NA,2,,38,2000,1.024,22,dB,,,estimated by EK80,,,3,,DP1
EchoType,Header,EchoTypeStratum,EchoTypeComments,EchoTypeSpeciesCode,EchoTypeSpeciesCategory,EchoTypeID
Cruise,Header,CruiseSurvey,CruiseCountry,CruisePlatform,CruiseStartDate,CruiseEndDate,CruiseOrganisation,CruiseLocalID
Cruise,Record,BIAS,SE,77SE,2022-10-02,2022-10-17,189,BIAS_2022_SWE
Data,Header,LogDistance,LogTime,LogLatitude,LogLongitude,LogOrigin,LogLatitude2,LogLongitude2,LogOrigin2,LogValidity,LogBottomDepth,SampleChannelDepthUpper,SampleChannelDepthLower,SamplePingAxisInterval,SamplePingAxisIntervalType,SamplePingAxisIntervalUnit,SampleSvThreshold,InstrumentID,CalibrationID,DataAcquisitionID,DataProcessingID,SamplePingAxisIntervalOrigin,DataSaCategory,EchoTypeID,DataType,DataUnit,DataValue,CruiseLocalID
Data,Record,443,2022-10-07T06:02,57.90627,17.38627,start,,,,V,,10,115,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,354.1,BIAS_2022_SWE
Data,Record,444,2022-10-07T06:09,57.92264,17.38356,start,,,,V,,10,119,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,458.8,BIAS_2022_SWE
Data,Record,445,2022-10-07T06:15,57.93925,17.38493,start,,,,V,,10,115,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,981.5,BIAS_2022_SWE
Data,Record,446,2022-10-07T06:22,57.95586,17.38638,start,,,,V,,10,98,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,175.2,BIAS_2022_SWE
Data,Record,447,2022-10-07T06:28,57.97251,17.38789,start,,,,V,,10,111,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,773.9,BIAS_2022_SWE
Data,Record,448,2022-10-07T06:35,57.98909,17.38947,start,,,,V,,10,104,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,361.6,BIAS_2022_SWE
Data,Record,449,2022-10-07T06:41,58.00574,17.39108,start,,,,V,,10,90,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,524.6,BIAS_2022_SWE
Data,Record,450,2022-10-07T06:48,58.02234,17.39254,start,,,,V,,10,79,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,331.8,BIAS_2022_SWE
Data,Record,451,2022-10-07T06:54,58.039,17.39357,start,,,,V,,10,77,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,82.4,BIAS_2022_SWE
Data,Record,452,2022-10-07T07:01,58.05563,17.39433,start,,,,V,,10,79,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,449.7,BIAS_2022_SWE
Data,Record,453,2022-10-07T07:07,58.07226,17.39494,start,,,,V,,10,80,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,309.4,BIAS_2022_SWE
Data,Record,454,2022-10-07T07:14,58.08891,17.39548,start,,,,V,,10,86,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,124.5,BIAS_2022_SWE
Data,Record,455,2022-10-07T07:20,58.10546,17.39608,start,,,,V,,10,75,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,127,BIAS_2022_SWE
Data,Record,456,2022-10-07T07:27,58.12215,17.39667,start,,,,V,,10,79,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,99.6,BIAS_2022_SWE
Data,Record,457,2022-10-07T07:33,58.13876,17.39728,start,,,,V,,10,73,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,37,BIAS_2022_SWE
Data,Record,458,2022-10-07T07:40,58.15537,17.39952,start,,,,V,,10,71,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,85.7,BIAS_2022_SWE
Data,Record,467,2022-10-07T10:27,58.24702,17.54686,start,,,,V,,10,116,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,114.1,BIAS_2022_SWE
Data,Record,468,2022-10-07T10:35,58.23869,17.57408,start,,,,V,,10,125,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,97.4,BIAS_2022_SWE
Data,Record,469,2022-10-07T10:43,58.23029,17.60125,start,,,,V,,10,116,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,124.7,BIAS_2022_SWE
Data,Record,470,2022-10-07T10:52,58.22145,17.62795,start,,,,V,,10,117,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,104.3,BIAS_2022_SWE
Data,Record,471,2022-10-07T11:00,58.21228,17.6541,start,,,,V,,10,121,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,74.1,BIAS_2022_SWE
Data,Record,472,2022-10-07T11:08,58.20309,17.68037,start,,,,V,,10,130,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,19.6,BIAS_2022_SWE
Data,Record,473,2022-10-07T11:17,58.19391,17.70661,start,,,,V,,10,129,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,124.8,BIAS_2022_SWE
Data,Record,474,2022-10-07T11:25,58.18557,17.73369,start,,,,V,,10,134,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,33.4,BIAS_2022_SWE
Data,Record,475,2022-10-07T11:33,58.17982,17.76317,start,,,,V,,10,136,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,75.4,BIAS_2022_SWE
Data,Record,476,2022-10-07T11:41,58.17508,17.79326,start,,,,V,,10,136,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,26.9,BIAS_2022_SWE
Data,Record,477,2022-10-07T11:47,58.17381,17.82454,start,,,,V,,10,144,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,38.9,BIAS_2022_SWE
Data,Record,478,2022-10-07T11:54,58.17536,17.85544,start,,,,V,,10,150,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,972.2,BIAS_2022_SWE
Data,Record,479,2022-10-07T12:00,58.19082,17.86238,start,,,,V,,10,150,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,211.2,BIAS_2022_SWE
Data,Record,480,2022-10-07T12:07,58.20745,17.86413,start,,,,V,,10,144,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,91.5,BIAS_2022_SWE
Data,Record,481,2022-10-07T12:14,58.22404,17.86583,start,,,,V,,10,143,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,160.8,BIAS_2022_SWE
Data,Record,482,2022-10-07T12:20,58.2407,17.86594,start,,,,V,,10,137,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,345.5,BIAS_2022_SWE
Data,Record,483,2022-10-07T12:27,58.25732,17.86599,start,,,,V,,10,132,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,101,BIAS_2022_SWE
Data,Record,484,2022-10-07T12:34,58.27394,17.8659,start,,,,V,,10,132,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,101.5,BIAS_2022_SWE
Data,Record,496,2022-10-07T16:09,58.35864,17.88455,start,,,,V,,10,112,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,289.5,BIAS_2022_SWE
Data,Record,497,2022-10-07T16:18,58.34369,17.8708,start,,,,V,,10,118,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,279.3,BIAS_2022_SWE
Data,Record,498,2022-10-07T16:28,58.32871,17.85695,start,,,,V,,10,117,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,113.7,BIAS_2022_SWE
Data,Record,499,2022-10-07T16:36,58.32131,17.83181,start,,,,V,,10,111,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,82.8,BIAS_2022_SWE
Data,Record,500,2022-10-07T16:44,58.32164,17.80026,start,,,,V,,10,109,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,34.7,BIAS_2022_SWE
Data,Record,501,2022-10-07T16:51,58.32203,17.76872,start,,,,V,,10,108,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,80.8,BIAS_2022_SWE
Data,Record,502,2022-10-07T16:59,58.32239,17.73725,start,,,,V,,10,106,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,61.8,BIAS_2022_SWE
Data,Record,503,2022-10-07T17:07,58.3227,17.70554,start,,,,V,,10,119,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,85.8,BIAS_2022_SWE
Data,Record,504,2022-10-07T17:14,58.32308,17.67397,start,,,,V,,10,124,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,72.5,BIAS_2022_SWE
Data,Record,505,2022-10-07T17:22,58.32302,17.64243,start,,,,V,,10,108,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,99,BIAS_2022_SWE
Data,Record,506,2022-10-07T17:29,58.32928,17.61877,start,,,,V,,10,145,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,131.8,BIAS_2022_SWE
Data,Record,507,2022-10-07T17:36,58.34596,17.61872,start,,,,V,,10,98,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,80.6,BIAS_2022_SWE
Data,Record,508,2022-10-07T17:43,58.36259,17.6188,start,,,,V,,10,120,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,73.6,BIAS_2022_SWE
Data,Record,509,2022-10-07T17:49,58.37875,17.62195,start,,,,V,,10,118,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,88.9,BIAS_2022_SWE
Data,Record,510,2022-10-07T17:57,58.38068,17.65268,start,,,,V,,10,109,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,99.7,BIAS_2022_SWE
Data,Record,511,2022-10-07T18:05,58.38112,17.68428,start,,,,V,,10,110,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,104.2,BIAS_2022_SWE
Data,Record,512,2022-10-07T18:12,58.38107,17.71583,start,,,,V,,10,119,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,134.8,BIAS_2022_SWE
Data,Record,513,2022-10-07T18:20,58.38096,17.74747,start,,,,V,,10,116,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,154.5,BIAS_2022_SWE
Data,Record,514,2022-10-07T18:28,58.3807,17.77903,start,,,,V,,10,100,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,175.3,BIAS_2022_SWE
Data,Record,515,2022-10-07T18:36,58.38056,17.81057,start,,,,V,,10,128,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,124.4,BIAS_2022_SWE
Data,Record,516,2022-10-07T18:43,58.38053,17.84227,start,,,,V,,10,111,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,219.6,BIAS_2022_SWE
Data,Record,517,2022-10-07T18:51,58.38077,17.87379,start,,,,V,,10,105,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,265.2,BIAS_2022_SWE
Data,Record,518,2022-10-07T18:58,58.38084,17.90536,start,,,,V,,10,119,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,586.5,BIAS_2022_SWE
Data,Record,519,2022-10-07T19:06,58.38098,17.93693,start,,,,V,,10,118,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,376.5,BIAS_2022_SWE
Data,Record,520,2022-10-07T19:13,58.38115,17.96849,start,,,,V,,10,117,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,307.2,BIAS_2022_SWE
Data,Record,521,2022-10-07T19:21,58.38144,18.00014,start,,,,V,,10,130,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,299.3,BIAS_2022_SWE
Data,Record,522,2022-10-07T19:29,58.38191,18.03168,start,,,,V,,10,108,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,351.3,BIAS_2022_SWE
Data,Record,523,2022-10-07T19:36,58.38204,18.06328,start,,,,V,,10,109,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,247.4,BIAS_2022_SWE
Data,Record,524,2022-10-07T19:44,58.38214,18.09488,start,,,,V,,10,121,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,248,BIAS_2022_SWE
Data,Record,525,2022-10-07T19:52,58.38221,18.12633,start,,,,V,,10,139,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,241.7,BIAS_2022_SWE
Data,Record,532,2022-10-07T21:34,58.37027,18.25218,start,,,,V,,10,166,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,247.8,BIAS_2022_SWE
Data,Record,533,2022-10-07T21:47,58.35479,18.25059,start,,,,V,,10,90,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,338.2,BIAS_2022_SWE
Data,Record,534,2022-10-07T22:03,58.33838,18.24648,start,,,,V,,10,145,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,288.9,BIAS_2022_SWE
Data,Record,535,2022-10-07T22:17,58.32189,18.24334,start,,,,V,,10,120,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,356.4,BIAS_2022_SWE
Data,Record,536,2022-10-07T22:32,58.30559,18.23799,start,,,,V,,10,103,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,254.6,BIAS_2022_SWE
Data,Record,537,2022-10-07T22:46,58.28932,18.23206,start,,,,V,,10,94,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,477.8,BIAS_2022_SWE
Data,Record,538,2022-10-07T23:01,58.27286,18.22894,start,,,,V,,10,88,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,812.7,BIAS_2022_SWE
Data,Record,539,2022-10-07T23:15,58.25632,18.22608,start,,,,V,,10,93,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,560,BIAS_2022_SWE
Data,Record,540,2022-10-07T23:29,58.23981,18.22446,start,,,,V,,10,111,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,420.2,BIAS_2022_SWE
Data,Record,541,2022-10-07T23:43,58.2232,18.2238,start,,,,V,,10,130,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,559.3,BIAS_2022_SWE
Data,Record,542,2022-10-07T23:56,58.20663,18.2243,start,,,,V,,10,146,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,534.5,BIAS_2022_SWE
Data,Record,543,2022-10-08T00:09,58.19004,18.22477,start,,,,V,,10,142,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,730.1,BIAS_2022_SWE
Data,Record,544,2022-10-08T00:22,58.17347,18.22624,start,,,,V,,10,143,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,524.7,BIAS_2022_SWE
Data,Record,545,2022-10-08T00:36,58.1569,18.22753,start,,,,V,,10,138,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,506.4,BIAS_2022_SWE
Data,Record,546,2022-10-08T00:49,58.1403,18.22717,start,,,,V,,10,139,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,458.6,BIAS_2022_SWE
Data,Record,547,2022-10-08T01:01,58.12373,18.22588,start,,,,V,,10,130,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,523,BIAS_2022_SWE
Data,Record,548,2022-10-08T01:13,58.10713,18.22514,start,,,,V,,10,125,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,719.7,BIAS_2022_SWE
Data,Record,549,2022-10-08T01:23,58.09778,18.24389,start,,,,V,,10,113,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,1001.7,BIAS_2022_SWE
Data,Record,550,2022-10-08T01:33,58.09753,18.27515,start,,,,V,,10,107,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,1097.1,BIAS_2022_SWE
Data,Record,551,2022-10-08T01:43,58.09765,18.30637,start,,,,V,,10,90,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,799.9,BIAS_2022_SWE
Data,Record,552,2022-10-08T01:55,58.09788,18.3376,start,,,,V,,10,138,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,751.4,BIAS_2022_SWE
Data,Record,553,2022-10-08T02:06,58.09806,18.36878,start,,,,V,,10,206,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,903.9,BIAS_2022_SWE
Data,Record,554,2022-10-08T02:18,58.09889,18.40004,start,,,,V,,10,207,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,305.6,BIAS_2022_SWE
Data,Record,555,2022-10-08T02:29,58.09968,18.43128,start,,,,V,,10,204,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,435.9,BIAS_2022_SWE
Data,Record,556,2022-10-08T02:41,58.09954,18.46258,start,,,,V,,10,208,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,449.4,BIAS_2022_SWE
Data,Record,557,2022-10-08T02:52,58.09885,18.49386,start,,,,V,,10,216,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,464.6,BIAS_2022_SWE
Data,Record,558,2022-10-08T03:03,58.09824,18.52511,start,,,,V,,10,210,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,468.4,BIAS_2022_SWE
Data,Record,559,2022-10-08T03:14,58.09843,18.55646,start,,,,V,,10,190,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,292.9,BIAS_2022_SWE
Data,Record,560,2022-10-08T03:25,58.09832,18.58788,start,,,,V,,10,204,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,316.1,BIAS_2022_SWE
Data,Record,561,2022-10-08T03:35,58.09817,18.61924,start,,,,V,,10,208,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,310,BIAS_2022_SWE
Data,Record,562,2022-10-08T03:46,58.09803,18.65062,start,,,,V,,10,209,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,241.6,BIAS_2022_SWE
Data,Record,563,2022-10-08T03:56,58.10278,18.67613,start,,,,V,,10,214,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,218.2,BIAS_2022_SWE
Data,Record,564,2022-10-08T04:07,58.11937,18.67567,start,,,,V,,10,214,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,213.5,BIAS_2022_SWE
Data,Record,570,2022-10-08T06:40,58.17481,18.72306,start,,,,V,,10,99,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,253.8,BIAS_2022_SWE
Data,Record,571,2022-10-08T06:49,58.17839,18.69293,start,,,,V,,10,99,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,386.6,BIAS_2022_SWE
Data,Record,572,2022-10-08T06:58,58.19258,18.67913,start,,,,V,,10,99,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,1586.5,BIAS_2022_SWE
Data,Record,573,2022-10-08T07:06,58.20919,18.67935,start,,,,V,,10,99,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,224.6,BIAS_2022_SWE
Data,Record,574,2022-10-08T07:14,58.2258,18.67877,start,,,,V,,10,99,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,140.1,BIAS_2022_SWE
Data,Record,575,2022-10-08T07:22,58.24244,18.67847,start,,,,V,,10,99,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,187.8,BIAS_2022_SWE
Data,Record,584,2022-10-08T10:30,58.33088,18.83732,start,,,,V,,10,163,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,474.6,BIAS_2022_SWE
Data,Record,585,2022-10-08T10:38,58.33059,18.80581,start,,,,V,,10,157,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,855.8,BIAS_2022_SWE
Data,Record,586,2022-10-08T10:46,58.33018,18.7741,start,,,,V,,10,156,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,362,BIAS_2022_SWE
Data,Record,587,2022-10-08T10:54,58.32984,18.74249,start,,,,V,,10,158,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,61.3,BIAS_2022_SWE
Data,Record,588,2022-10-08T11:02,58.33147,18.71106,start,,,,V,,10,156,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,116.8,BIAS_2022_SWE
Data,Record,589,2022-10-08T11:10,58.33813,18.68319,start,,,,V,,10,158,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,181.9,BIAS_2022_SWE
Data,Record,590,2022-10-08T11:17,58.35381,18.674,start,,,,V,,10,164,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,212.9,BIAS_2022_SWE
Data,Record,591,2022-10-08T11:24,58.37026,18.6689,start,,,,V,,10,173,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,199.8,BIAS_2022_SWE
Data,Record,592,2022-10-08T11:31,58.3867,18.664,start,,,,V,,10,171,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,319.2,BIAS_2022_SWE
Data,Record,593,2022-10-08T11:39,58.4031,18.65899,start,,,,V,,10,182,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,480.3,BIAS_2022_SWE
Data,Record,594,2022-10-08T11:46,58.41953,18.65392,start,,,,V,,10,186,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,59.4,BIAS_2022_SWE
Data,Record,595,2022-10-08T11:53,58.43595,18.64862,start,,,,V,,10,194,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,71.2,BIAS_2022_SWE
Data,Record,596,2022-10-08T12:00,58.45234,18.64359,start,,,,V,,10,199,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,197.9,BIAS_2022_SWE
Data,Record,605,2022-10-08T15:58,58.53017,18.76211,start,,,,V,,10,199,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,135.2,BIAS_2022_SWE
Data,Record,606,2022-10-08T16:06,58.5299,18.73034,start,,,,V,,10,194,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,47.9,BIAS_2022_SWE
Data,Record,607,2022-10-08T16:14,58.52973,18.69854,start,,,,V,,10,193,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,933.5,BIAS_2022_SWE
Data,Record,608,2022-10-08T16:21,58.53712,18.67571,start,,,,V,,10,199,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,941.2,BIAS_2022_SWE
Data,Record,609,2022-10-08T16:29,58.55373,18.67718,start,,,,V,,10,208,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,111.1,BIAS_2022_SWE
Data,Record,610,2022-10-08T16:36,58.57037,18.67836,start,,,,V,,10,210,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,37.9,BIAS_2022_SWE
Data,Record,611,2022-10-08T16:43,58.58696,18.67937,start,,,,V,,10,218,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,97.7,BIAS_2022_SWE
Data,Record,612,2022-10-08T16:51,58.60358,18.68037,start,,,,V,,10,225,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,97.5,BIAS_2022_SWE
Data,Record,613,2022-10-08T16:58,58.61938,18.67603,start,,,,V,,10,228,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,88.8,BIAS_2022_SWE
Data,Record,614,2022-10-08T17:06,58.62031,18.64454,start,,,,V,,10,210,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,124.8,BIAS_2022_SWE
Data,Record,615,2022-10-08T17:14,58.62041,18.6127,start,,,,V,,10,199,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,122.3,BIAS_2022_SWE
Data,Record,616,2022-10-08T17:22,58.62067,18.58079,start,,,,V,,10,197,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,174.1,BIAS_2022_SWE
